Run,Cost
1,16276.999999996568
2,15325.999999994954
3,17271.999999996096
4,16936.999999995925
5,17804.00000001166
6,16150.00000000937
7,16007.000000006912
8,16294.000000003738
9,17803.99999999816
10,16149.9999999971
11,16007.000000018303
12,16149.99999999827
13,15973.000000000171
14,16667.000000001874
15,16749.00000001417
16,15244.999999987742
17,17689.00000000642
18,16150.000000005679
19,15416.999999994821
20,15613.999999996706
